customer_id,signup_month,tenure_months,plan_type,monthly_fee,num_profiles,watch_hours_last_month,binge_days_last_month,last_login_days_ago,auto_renew,genre_pref,has_kids_profile,device_type,num_devices_used,support_tickets_last_3mo,avg_watch_session_min,ads_watched_last_month,payment_method,is_churned
OTT3397,Mar,26,Basic,399,1,13.2,5,,Yes,Sci-Fi,No,Laptop,5,0,36.7,43,Net Banking,1
OTT3398,Apr,5,Basic,,1,15.8,0,3,Yes,Drama,No,Tablet,4,0,62.0,41,Net Banking,1
OTT3399,Jul,30,Basic,199,2,,8,8,No,Sci-Fi,No,Mobile,3,0,30.5,55,UPI,0
OTT3400,Apr,22,Basic,199,1,44.2,9,24,Yes,Documentary,Yes,Smart TV,3,2,48.3,32,Debit Card,1
OTT3401,Jul,30,Standard,399,1,43.2,2,21,Yes,Sci-Fi,No,Tablet,1,2,53.2,58,Debit Card,1
OTT3402,Jun,25,Basic,599,1,35.0,2,16,Yes,Horror,No,Smart TV,5,2,74.7,14,UPI,0
OTT3403,Apr,18,Standard,199,2,43.7,8,26,No,Comedy,Yes,Mobile,3,5,50.9,29,Net Banking,1
OTT3404,May,9,Basic,599,5,10.2,7,11,Yes,Horror,No,Mobile,5,1,40.4,20,Net Banking,1
OTT3405,Feb,18,Basic,599,5,16.8,0,12,Yes,Comedy,No,Mobile,3,0,61.7,28,Debit Card,0
OTT3406,Jul,23,Premium,399,5,61.8,3,10,,Sci-Fi,No,Mobile,5,0,41.8,8,Debit Card,0
OTT3407,Feb,,Basic,599,4,36.8,1,26,Yes,Action,No,Tablet,1,0,68.9,7,Net Banking,1
OTT3408,May,11,Basic,199,2,57.5,6,17,Yes,Action,No,Tablet,5,1,35.0,33,Debit Card,0
OTT3409,Feb,1,Standard,399,5,30.1,8,21,Yes,Sci-Fi,No,Tablet,3,2,52.0,30,Debit Card,1
OTT3410,Jul,,Basic,399,5,56.6,9,16,Yes,Horror,No,Tablet,1,0,61.6,23,UPI,1
OTT3411,Jul,5,Standard,199,5,15.9,3,14,Yes,Documentary,No,Smart TV,3,0,59.5,23,Net Banking,1
OTT3412,Mar,27,Standard,599,1,5.5,1,20,Yes,Horror,No,Smart TV,,1,48.5,39,Credit Card,1
OTT3413,Mar,7,Standard,399,3,77.7,4,30,Yes,Sci-Fi,No,Tablet,2,3,64.3,5,Debit Card,1
OTT3414,May,18,Basic,599,3,42.4,,11,Yes,Comedy,Yes,Smart TV,1,2,101.2,24,Net Banking,0
OTT3415,Feb,19,Standard,199,3,45.0,6,30,No,Horror,No,Smart TV,5,1,55.8,5,Net Banking,1
OTT3416,May,4,Premium,399,5,10.5,6,2,Yes,Drama,No,Laptop,2,0,42.5,49,Net Banking,1
OTT3417,Feb,30,Premium,199,1,37.4,4,16,Yes,Comedy,No,Tablet,3,0,38.2,,Debit Card,0
OTT3418,Jul,,Standard,199,2,30.1,3,26,Yes,Documentary,Yes,Mobile,4,1,55.7,18,Net Banking,1
OTT3419,Feb,19,Basic,399,2,57.1,9,20,Yes,Drama,No,Smart TV,4,0,50.8,28,Credit Card,1
OTT3420,Jun,4,Premium,399,3,64.6,9,6,Yes,Comedy,No,Laptop,5,2,79.3,2,UPI,0
OTT3421,Jul,5,Premium,199,5,52.4,8,14,Yes,Comedy,No,Smart TV,1,0,11.2,12,UPI,0
OTT3422,Mar,18,Basic,399,2,35.3,2,5,Yes,Drama,Yes,Tablet,1,0,72.5,55,UPI,0
OTT3423,,28,Premium,199,4,18.0,6,0,Yes,Horror,Yes,Smart TV,3,1,70.6,23,Credit Card,0
OTT3424,Jun,17,,399,2,31.4,9,9,Yes,Horror,Yes,Laptop,3,0,24.4,52,Debit Card,1
OTT3425,Mar,16,Standard,399,5,21.1,2,16,Yes,Sci-Fi,Yes,Laptop,5,0,77.4,16,Net Banking,0
OTT3426,Jan,,Premium,199,2,52.7,4,3,Yes,Drama,No,Tablet,5,2,10.5,59,UPI,0
OTT3427,Jun,27,Premium,599,5,52.2,1,21,Yes,Comedy,Yes,Mobile,1,1,16.0,51,Credit Card,0
OTT3428,,27,Standard,399,1,54.4,3,21,Yes,Sci-Fi,Yes,Tablet,2,4,45.6,16,Debit Card,1
OTT3429,,1,Premium,599,2,33.8,1,0,No,Sci-Fi,No,Smart TV,2,0,33.8,25,Debit Card,0
OTT3430,Apr,27,Basic,399,2,62.8,5,17,No,,No,Laptop,2,0,39.2,3,Debit Card,0
OTT3431,Feb,35,Standard,599,3,56.3,4,4,Yes,Sci-Fi,No,Smart TV,1,1,62.2,33,Debit Card,0
OTT3432,Jan,34,Standard,599,5,33.1,8,27,Yes,Sci-Fi,No,Mobile,5,1,71.0,58,Credit Card,1
OTT3433,Jun,1,Standard,199,1,15.5,5,28,No,Documentary,No,Smart TV,4,1,62.5,46,Debit Card,1
OTT3434,Mar,27,Basic,399,1,27.1,6,12,No,Drama,No,Smart TV,5,0,83.4,26,Net Banking,0
OTT3435,May,24,Basic,599,3,16.6,2,9,Yes,Action,No,Smart TV,3,0,91.5,17,Net Banking,1
OTT3436,Jul,21,Standard,599,5,11.8,8,13,Yes,Drama,No,Mobile,2,1,38.5,1,Credit Card,1
OTT3437,Feb,18,Standard,599,3,32.6,2,25,Yes,Horror,Yes,Tablet,3,0,85.6,30,Debit Card,1
OTT3438,Feb,5,Standard,199,3,32.4,9,21,Yes,Drama,No,Laptop,4,0,57.9,5,Net Banking,1
OTT3439,Jan,18,Basic,599,5,27.5,1,16,Yes,Comedy,No,Smart TV,1,0,64.7,10,UPI,0
OTT3440,Mar,7,Standard,399,3,29.7,9,7,Yes,Action,No,Tablet,4,1,57.6,35,,0
OTT3441,Apr,18,Standard,199,2,54.4,3,15,No,Documentary,No,Smart TV,3,1,62.1,1,Debit Card,0
OTT3442,Feb,25,Standard,199,5,27.0,2,19,No,Action,Yes,Laptop,2,0,47.0,22,Credit Card,1
OTT3443,Jul,32,Basic,199,4,32.2,9,8,Yes,Sci-Fi,Yes,Laptop,4,0,51.2,43,Debit Card,0
OTT3444,,1,Standard,399,5,52.7,5,8,Yes,Sci-Fi,Yes,,3,0,48.9,43,Debit Card,0
OTT3445,Jul,10,Basic,199,1,3.8,6,19,Yes,Action,Yes,Tablet,3,0,34.9,31,UPI,1
OTT3446,Jan,32,Premium,399,2,45.6,1,22,Yes,Sci-Fi,Yes,Smart TV,4,1,46.4,49,Net Banking,1
OTT3447,Jul,9,Premium,599,2,6.7,4,22,No,Drama,No,Mobile,1,0,68.5,53,Credit Card,1
OTT3448,May,20,Standard,199,4,15.5,2,23,Yes,Comedy,No,Mobile,4,1,83.1,2,UPI,1
OTT3449,Jun,25,Basic,199,2,38.9,2,17,Yes,Action,No,Smart TV,2,1,74.2,45,Credit Card,0
OTT3450,Jul,28,Standard,399,2,27.8,9,0,Yes,Action,No,Smart TV,2,1,54.1,29,Net Banking,0
OTT3451,May,16,Basic,599,2,18.1,3,8,Yes,Drama,Yes,Tablet,4,0,27.6,43,Credit Card,1
OTT3452,Jan,28,Basic,399,4,47.6,8,5,No,Documentary,Yes,Tablet,4,0,68.4,6,Credit Card,0
OTT3453,Apr,20,Premium,199,4,48.8,9,13,No,Horror,No,Smart TV,3,0,42.6,41,Credit Card,1
OTT3454,May,27,Basic,199,4,44.5,0,12,No,Documentary,Yes,Laptop,1,0,45.9,1,Debit Card,0
OTT3455,Jan,26,Premium,599,2,14.6,5,,Yes,Sci-Fi,Yes,Laptop,5,0,36.8,36,Debit Card,1
OTT3456,May,26,Basic,199,5,19.1,0,6,Yes,Horror,No,Smart TV,2,2,50.6,16,UPI,0
OTT3457,Jan,26,Standard,199,5,24.4,2,14,No,Action,No,Tablet,,0,71.8,11,Credit Card,1
OTT3458,May,22,Basic,199,1,16.0,9,5,No,Comedy,Yes,Tablet,1,0,38.6,22,Net Banking,1
OTT3459,Jul,7,Standard,599,5,,4,11,No,Horror,No,Smart TV,1,0,25.2,,Credit Card,1
OTT3460,Apr,4,Standard,599,3,31.6,3,8,Yes,Documentary,Yes,Laptop,3,2,21.8,45,UPI,1
OTT3461,Jan,24,Premium,199,5,30.5,0,21,Yes,Drama,No,Tablet,2,1,44.6,20,UPI,1
OTT3462,Apr,30,Basic,,4,36.0,,25,No,Drama,,Tablet,1,2,27.9,56,,1
OTT3463,Apr,9,Standard,599,3,21.9,7,21,Yes,Sci-Fi,,Laptop,1,0,52.2,56,Net Banking,1
OTT3464,,23,Basic,199,2,39.1,5,26,No,Documentary,Yes,Tablet,5,2,55.2,4,Debit Card,1
OTT3465,Feb,29,Premium,199,4,53.5,9,1,Yes,Sci-Fi,No,Mobile,3,0,61.2,15,Debit Card,0
OTT3466,Jan,5,Standard,199,5,48.5,9,0,Yes,Action,No,Tablet,5,0,47.4,24,UPI,1
OTT3467,Apr,33,Basic,399,2,28.2,0,14,Yes,Sci-Fi,Yes,Mobile,2,1,70.2,10,Debit Card,0
OTT3468,Jun,35,Standard,399,,39.6,,6,No,Sci-Fi,No,,3,1,46.7,39,UPI,0
OTT3469,Feb,13,Standard,399,4,30.1,7,1,Yes,Action,Yes,Smart TV,4,0,73.0,13,UPI,0
OTT3470,Feb,23,Basic,599,3,16.4,8,25,Yes,Horror,No,Mobile,3,0,58.0,35,Debit Card,1
OTT3471,Apr,,Standard,399,4,42.2,9,,No,Sci-Fi,No,Mobile,5,0,29.2,19,UPI,0
OTT3472,Jun,34,Premium,399,3,39.7,1,4,Yes,Drama,No,Smart TV,4,0,54.1,45,Net Banking,0
OTT3473,Mar,27,Basic,599,3,42.2,4,27,Yes,Horror,Yes,Laptop,3,0,69.8,51,UPI,1
OTT3474,Jan,9,Premium,199,1,34.9,9,8,No,Drama,Yes,Tablet,4,1,56.9,4,Net Banking,1
OTT3475,Jan,17,Premium,399,3,25.8,7,9,Yes,Action,No,,1,0,86.5,51,Debit Card,1
OTT3476,Jul,22,Basic,599,2,23.1,0,16,Yes,Horror,No,Tablet,2,2,48.2,0,UPI,1
OTT3477,Mar,14,Standard,399,3,9.2,7,25,Yes,Horror,No,Mobile,4,0,66.8,37,Debit Card,1
OTT3478,Jan,12,Standard,399,3,56.6,4,28,No,Horror,Yes,Smart TV,3,2,50.1,1,Net Banking,1
OTT3479,Jun,17,Standard,399,3,32.3,0,12,Yes,Horror,No,Laptop,1,0,61.9,3,Net Banking,0
OTT3480,Jul,13,Basic,199,4,48.9,7,21,Yes,Horror,No,Tablet,5,0,43.6,2,UPI,1
OTT3481,Apr,26,Basic,399,3,45.8,2,24,No,Drama,No,Mobile,1,0,90.8,48,UPI,1
OTT3482,Feb,26,Standard,399,4,30.5,9,6,No,Action,Yes,Tablet,4,0,62.6,11,Debit Card,0
OTT3483,Jul,33,Standard,199,4,48.5,7,14,Yes,Sci-Fi,Yes,Tablet,2,0,59.3,13,Debit Card,0
OTT3484,Feb,23,Standard,399,5,53.2,7,6,Yes,Drama,Yes,Smart TV,4,2,42.9,27,UPI,0
OTT3485,Jul,23,Basic,399,,22.4,5,0,No,Drama,No,Laptop,2,0,77.7,19,Net Banking,0
OTT3486,Mar,27,Standard,599,1,30.4,0,8,Yes,Horror,No,Laptop,5,2,40.4,19,Net Banking,0
OTT3487,Apr,15,Basic,399,,21.6,9,21,Yes,Comedy,Yes,Tablet,5,0,44.3,22,Credit Card,1
OTT3488,Apr,14,Standard,599,3,39.4,7,14,Yes,Horror,No,Smart TV,2,2,36.4,28,UPI,0
OTT3489,Jul,3,Basic,399,5,34.6,2,24,Yes,Sci-Fi,No,Laptop,1,0,84.4,18,Debit Card,1
OTT3490,Feb,28,Premium,599,5,42.6,7,12,No,Horror,No,,4,2,26.5,14,Net Banking,0
OTT3491,Jul,27,Standard,599,1,40.6,9,5,Yes,Documentary,No,Mobile,3,1,55.5,16,Credit Card,0
OTT3492,May,5,Basic,199,1,26.5,7,7,No,Documentary,,Tablet,1,3,81.1,3,Net Banking,1
OTT3493,May,2,Basic,199,1,47.7,3,19,Yes,Drama,Yes,Laptop,2,0,64.5,27,Debit Card,1
OTT3494,Jun,11,Premium,399,4,36.6,4,22,Yes,Comedy,No,Laptop,1,1,43.5,5,Credit Card,0
OTT3495,Jul,24,Premium,199,4,24.8,2,25,Yes,Action,No,Laptop,1,0,33.0,37,Net Banking,1
OTT3496,Jul,31,Standard,599,3,,5,12,No,Action,No,Laptop,5,0,49.3,50,Debit Card,0
OTT3497,Jan,17,Standard,399,2,21.3,2,14,Yes,Documentary,No,,1,0,56.0,35,Credit Card,1
OTT3498,Jun,21,Basic,599,4,47.6,6,26,Yes,Comedy,No,Laptop,2,0,42.1,42,Credit Card,1
OTT3499,Jan,6,Standard,199,5,23.3,0,11,No,Documentary,No,Laptop,2,0,57.1,11,Net Banking,1
OTT3500,Jun,,,199,4,44.6,5,13,Yes,Comedy,Yes,Tablet,1,1,76.8,12,UPI,0
OTT3501,Jan,32,Premium,599,5,0.0,7,21,No,Horror,No,Tablet,5,1,43.7,17,Debit Card,1
OTT3502,Apr,6,Standard,199,5,44.5,4,24,Yes,Horror,No,Smart TV,4,0,61.7,13,Debit Card,1
OTT3503,Feb,22,Premium,199,4,,2,0,No,Action,No,Laptop,1,0,54.5,49,Net Banking,0
OTT3504,Apr,11,Basic,599,4,46.8,8,29,Yes,Horror,No,Mobile,3,2,67.1,3,Debit Card,1
OTT3505,Jul,8,Basic,199,1,58.4,4,0,Yes,Sci-Fi,No,Smart TV,3,1,82.9,16,Debit Card,0
OTT3506,Mar,8,Premium,399,5,31.3,4,4,Yes,Action,No,Tablet,4,1,49.0,31,UPI,0
OTT3507,Feb,18,,199,3,40.9,3,0,No,Action,No,Smart TV,5,0,51.3,12,UPI,0
OTT3508,Jun,23,Basic,399,2,47.8,2,13,Yes,Action,Yes,Mobile,5,1,35.4,15,Credit Card,0
OTT3509,Feb,7,Basic,199,4,25.6,4,6,Yes,Documentary,No,Tablet,5,0,86.3,18,Net Banking,1
OTT3510,Feb,25,Basic,199,1,32.7,4,12,Yes,Comedy,No,Tablet,1,3,52.9,38,UPI,1
OTT3511,Feb,29,Standard,599,2,29.5,9,9,Yes,Sci-Fi,No,Tablet,5,0,65.2,55,Credit Card,0
OTT3512,Jan,15,Basic,199,3,31.5,5,26,Yes,Action,No,Laptop,1,1,90.8,28,Debit Card,1
OTT3513,Feb,3,Premium,399,4,44.1,1,25,Yes,Drama,Yes,Mobile,2,0,60.8,32,Credit Card,1
OTT3514,Apr,19,Premium,199,1,22.0,1,21,Yes,Sci-Fi,No,Mobile,5,0,89.6,33,Credit Card,1
OTT3515,Jul,15,Standard,399,1,56.9,1,8,No,Sci-Fi,No,Smart TV,2,0,60.5,32,UPI,0
OTT3516,Feb,35,Premium,399,4,26.5,1,17,No,,No,Mobile,2,2,72.6,15,Net Banking,0
OTT3517,Jul,10,Basic,199,5,31.7,2,9,No,Sci-Fi,No,Tablet,4,1,81.3,53,Net Banking,0
OTT3518,Mar,14,Basic,199,4,51.3,2,2,No,Documentary,Yes,Mobile,5,0,50.7,9,UPI,0
OTT3519,May,29,Standard,599,1,78.6,2,19,No,Horror,No,Smart TV,4,1,48.8,7,Debit Card,0
OTT3520,Apr,5,Standard,399,3,54.7,0,14,,Drama,No,Laptop,1,0,68.3,14,,0
OTT3521,Jul,19,Standard,399,3,45.2,3,6,No,Documentary,No,Tablet,2,1,74.5,40,Net Banking,0
OTT3522,Apr,31,Standard,399,3,35.9,2,26,Yes,Drama,No,Smart TV,3,0,48.4,35,Debit Card,1
OTT3523,Apr,28,Premium,599,1,3.1,0,14,No,Drama,Yes,Smart TV,1,1,41.1,45,UPI,1
OTT3524,Jun,12,Standard,399,4,27.8,8,13,Yes,Documentary,No,Smart TV,4,1,54.4,28,Credit Card,0
OTT3525,Jul,19,Standard,399,4,33.5,2,8,Yes,Comedy,No,Mobile,2,0,42.9,55,Net Banking,0
OTT3526,Jan,30,Standard,399,4,43.4,0,1,,Horror,No,Laptop,3,0,49.0,6,UPI,0
OTT3527,Jun,8,Standard,399,5,28.5,6,26,Yes,Comedy,Yes,Laptop,5,0,50.8,13,Net Banking,1
OTT3528,Mar,31,Premium,599,5,70.8,9,27,Yes,Horror,No,Laptop,3,0,30.2,7,UPI,1
OTT3529,Feb,33,Standard,399,4,39.9,5,18,Yes,Drama,No,Laptop,3,1,55.6,44,Credit Card,0
OTT3530,Mar,2,Basic,399,5,45.8,4,4,No,Documentary,No,Laptop,2,0,30.5,34,Net Banking,0
OTT3531,Feb,9,Basic,199,5,39.6,9,11,Yes,Documentary,No,Laptop,1,,76.9,18,Credit Card,1
OTT3532,Jan,2,Standard,199,4,47.6,6,14,No,Drama,No,Tablet,2,2,95.8,4,UPI,1
OTT3533,May,26,Standard,599,4,33.3,6,16,Yes,Drama,No,Tablet,5,1,55.9,1,Debit Card,0
OTT3534,Jul,34,Standard,399,1,43.6,6,5,Yes,Horror,Yes,Smart TV,4,1,48.5,,UPI,0
OTT3535,Jan,31,Standard,399,4,81.5,0,18,Yes,Comedy,No,Mobile,5,0,57.8,26,Credit Card,0
OTT3536,Mar,22,Basic,599,4,42.0,6,3,Yes,Sci-Fi,Yes,Laptop,3,0,92.5,7,Credit Card,0
OTT3537,Jan,13,Premium,,4,35.9,1,15,Yes,Horror,Yes,Mobile,2,2,94.7,14,Net Banking,1
OTT3538,Jul,18,Basic,199,4,47.9,1,22,No,Documentary,No,Smart TV,1,0,51.6,47,Net Banking,1
OTT3539,Jun,27,Standard,399,2,31.5,9,21,No,Action,No,Tablet,5,1,71.7,24,Credit Card,1
OTT3540,Mar,8,Basic,599,2,34.1,2,26,Yes,Action,No,,5,0,8.8,59,Credit Card,1
OTT3541,Mar,1,Standard,199,3,14.4,5,0,Yes,Action,No,Mobile,5,1,46.0,26,Net Banking,1
OTT3542,Mar,35,Standard,599,4,53.4,3,4,No,Sci-Fi,,Laptop,1,0,81.0,42,UPI,0
OTT3543,Jun,14,Basic,,5,19.1,3,25,Yes,Documentary,No,Tablet,4,0,42.6,30,Net Banking,1
OTT3544,Jan,7,Basic,599,2,36.2,2,26,Yes,Horror,Yes,Smart TV,4,0,71.8,35,UPI,1
OTT3545,May,2,Standard,599,2,27.2,8,10,No,Horror,No,Laptop,2,1,68.4,9,UPI,1
OTT3546,Feb,7,Standard,199,1,72.5,9,5,No,Sci-Fi,No,Mobile,5,1,81.3,22,Net Banking,1
OTT3547,May,7,Standard,399,5,49.8,4,,No,Horror,Yes,,3,1,38.6,16,Net Banking,1
OTT3548,Feb,5,Standard,399,5,31.2,0,9,Yes,Sci-Fi,No,Smart TV,5,0,,10,Debit Card,1
OTT3549,Jan,8,Standard,599,2,24.0,5,29,Yes,Comedy,No,Laptop,2,2,43.8,11,Net Banking,1
OTT3550,Jul,23,Premium,199,1,25.1,6,4,Yes,Action,No,Mobile,5,0,21.3,21,Debit Card,1
OTT3551,Mar,31,Basic,199,3,30.1,9,10,No,Sci-Fi,No,Tablet,1,0,42.8,34,UPI,0
OTT3552,Jul,19,Basic,399,4,22.4,9,6,No,Drama,No,Smart TV,5,,49.4,5,Debit Card,1
OTT3553,Feb,28,Basic,599,5,41.2,4,12,Yes,Sci-Fi,No,Laptop,1,3,50.9,10,Credit Card,0
OTT3554,Feb,25,Basic,599,4,38.7,3,28,No,Horror,No,Tablet,3,0,74.6,27,Credit Card,1
OTT3555,Jan,33,Basic,599,4,43.7,5,0,Yes,Action,Yes,Tablet,4,1,61.0,25,Debit Card,0
OTT3556,Apr,31,Standard,199,4,46.5,4,19,Yes,Comedy,No,Laptop,2,1,39.0,52,Debit Card,0
OTT3557,Feb,7,Basic,399,3,35.2,7,30,Yes,Drama,No,Mobile,3,0,85.9,37,Credit Card,1
OTT3558,Jan,30,Standard,599,4,48.7,9,14,Yes,Action,Yes,Smart TV,1,0,9.5,50,Debit Card,0
OTT3559,Jul,18,Standard,399,3,50.8,1,21,Yes,Action,,Laptop,4,,70.9,5,Debit Card,0
OTT3560,May,12,Standard,199,2,18.6,7,2,No,Sci-Fi,No,Laptop,5,3,34.0,24,UPI,1
OTT3561,Apr,4,Standard,599,2,27.4,2,26,No,Sci-Fi,No,Laptop,1,0,92.4,31,Net Banking,1
OTT3562,May,25,Premium,399,1,56.2,8,21,Yes,Horror,Yes,Tablet,2,2,38.5,,Debit Card,1
OTT3563,Mar,25,Basic,599,5,33.0,2,22,Yes,Horror,No,Laptop,5,0,77.5,37,Debit Card,1
OTT3564,,14,Premium,599,1,18.1,0,4,Yes,Horror,Yes,Smart TV,1,0,60.8,50,Debit Card,1
OTT3565,Feb,1,Basic,199,5,39.5,9,19,Yes,Sci-Fi,No,Tablet,5,1,67.8,41,UPI,1
OTT3566,May,15,Basic,599,5,44.6,1,26,Yes,Sci-Fi,No,Smart TV,5,0,60.5,22,Net Banking,1
OTT3567,Apr,14,Basic,199,2,27.2,5,6,No,Action,No,Smart TV,5,0,47.8,42,Credit Card,1
OTT3568,Jun,10,Premium,199,1,15.3,2,7,Yes,Documentary,No,Laptop,4,1,25.3,9,UPI,1
OTT3569,May,11,Standard,599,3,34.4,0,9,,Comedy,Yes,Smart TV,2,1,42.9,46,Debit Card,0
OTT3570,Jan,16,Standard,399,3,18.7,6,18,Yes,Horror,No,Laptop,4,1,43.2,55,UPI,1
OTT3571,Jul,2,Premium,199,5,25.0,5,4,Yes,Comedy,No,Smart TV,5,0,18.7,44,UPI,1
OTT3572,Jul,32,Standard,199,3,43.9,9,30,Yes,Action,No,Tablet,4,0,67.7,23,Debit Card,1
OTT3573,May,4,Premium,199,2,20.9,3,0,Yes,Comedy,No,Mobile,2,0,96.8,31,Net Banking,0
OTT3574,Feb,20,Standard,599,1,39.0,5,5,Yes,Drama,No,Mobile,3,0,36.7,18,UPI,1
OTT3575,Jun,18,Standard,399,3,11.6,8,24,Yes,Documentary,No,Smart TV,3,1,58.1,31,Credit Card,1
OTT3576,May,9,Basic,399,5,32.0,9,10,Yes,Horror,Yes,Mobile,1,0,62.1,2,Credit Card,1
OTT3577,Jul,18,Basic,399,1,,4,9,No,Drama,No,Mobile,3,1,,27,Credit Card,1
OTT3578,Jan,30,Standard,599,3,34.3,4,14,Yes,Comedy,No,Smart TV,5,1,79.9,27,UPI,0
OTT3579,Apr,26,Basic,199,3,46.3,2,6,No,Sci-Fi,No,Tablet,4,1,71.1,29,UPI,0
OTT3580,Mar,30,Standard,599,4,25.3,2,2,No,Action,No,Laptop,3,0,88.2,51,Debit Card,0
OTT3581,Jul,17,Basic,399,1,35.0,2,7,Yes,Drama,No,Mobile,2,0,45.9,38,UPI,0
OTT3582,Jan,14,Basic,599,5,39.8,6,9,Yes,Comedy,Yes,Laptop,5,3,60.9,31,Credit Card,1
OTT3583,Jan,28,Premium,399,1,36.6,3,8,Yes,Documentary,Yes,Smart TV,1,0,70.4,58,Credit Card,0
OTT3584,Jun,25,Premium,599,5,32.5,7,0,Yes,Drama,Yes,Laptop,2,1,47.3,46,Debit Card,0
OTT3585,Jul,32,Basic,599,5,12.8,7,21,Yes,Documentary,No,Mobile,4,0,84.2,11,UPI,1
OTT3586,Mar,12,Standard,399,5,60.5,0,23,Yes,Horror,No,Mobile,5,1,56.4,48,UPI,0
OTT3587,May,15,Standard,199,,47.5,2,30,Yes,Action,Yes,Smart TV,5,0,67.6,22,Credit Card,1
OTT3588,Feb,6,Standard,199,3,65.2,9,14,Yes,Comedy,No,Mobile,4,0,38.3,20,Credit Card,0
OTT3589,Apr,2,Premium,199,3,,4,1,No,Horror,Yes,Mobile,3,0,48.8,3,,0
OTT3590,Jun,35,Premium,199,3,24.6,,19,Yes,Horror,Yes,Tablet,5,2,56.6,48,Debit Card,1
OTT3591,May,31,Basic,399,2,26.5,9,12,Yes,Horror,No,Mobile,4,0,82.2,38,Debit Card,1
OTT3592,Mar,6,Standard,199,3,25.0,1,1,Yes,Action,Yes,Laptop,4,1,59.4,30,Credit Card,0
OTT3593,Jul,6,Basic,599,4,21.3,5,6,Yes,Horror,No,Laptop,3,,47.7,42,Debit Card,1
OTT3594,Feb,2,Basic,199,2,25.5,7,27,No,Drama,No,Tablet,5,0,52.4,47,UPI,1
OTT3595,Apr,,Premium,599,2,17.6,3,14,Yes,Horror,No,Tablet,1,0,48.4,24,Debit Card,1
OTT3596,Feb,26,Basic,599,3,56.2,3,11,Yes,Comedy,No,Laptop,4,1,8.9,44,Credit Card,0
OTT3597,Mar,6,Basic,199,4,47.6,,26,Yes,,No,Tablet,5,0,77.5,53,Net Banking,1
OTT3598,Feb,20,Basic,599,5,14.3,3,1,Yes,Comedy,Yes,Laptop,1,0,85.5,32,Debit Card,1
OTT3599,Apr,21,Standard,199,5,33.4,9,27,Yes,Drama,No,Mobile,2,0,29.7,43,Debit Card,1
OTT3600,May,10,Standard,599,3,47.7,5,28,Yes,Comedy,Yes,Laptop,4,1,39.7,17,Net Banking,1
OTT3601,Mar,24,Premium,399,1,39.5,2,24,No,Horror,No,Laptop,3,0,48.3,52,Net Banking,1
OTT3602,Jun,15,Basic,199,3,28.3,0,2,Yes,Action,Yes,Tablet,5,0,58.6,28,UPI,0
OTT3603,Feb,34,Premium,199,3,38.7,6,7,Yes,Action,No,Tablet,2,1,64.4,2,,0
OTT3604,Mar,12,Standard,599,3,38.3,7,1,Yes,Documentary,Yes,Smart TV,3,0,22.0,15,UPI,0
OTT3605,Jun,30,Basic,399,5,17.7,4,6,Yes,Horror,Yes,Smart TV,4,0,101.2,47,UPI,0
OTT3606,Jun,13,Premium,399,3,17.6,7,1,Yes,Documentary,No,Tablet,5,0,64.8,22,Net Banking,1
OTT3607,Apr,28,Premium,599,4,49.2,1,18,No,Sci-Fi,No,Mobile,1,0,72.0,22,Credit Card,0
OTT3608,Apr,17,Standard,599,1,28.0,3,7,Yes,Horror,No,Laptop,2,2,70.1,9,Net Banking,1
OTT3609,May,6,Basic,199,3,15.9,8,28,No,,No,Smart TV,2,1,11.1,16,Credit Card,1
OTT3610,Jun,2,Standard,199,1,35.5,0,8,Yes,Comedy,No,Laptop,2,1,55.5,38,UPI,0
OTT3611,Jun,14,Basic,199,2,14.5,2,11,Yes,Comedy,Yes,Tablet,4,2,72.8,56,Net Banking,1
OTT3612,Apr,24,Basic,199,1,23.6,,11,Yes,Action,No,Tablet,3,,38.9,49,UPI,0
OTT3613,May,1,Standard,399,5,44.0,7,27,Yes,Action,No,Tablet,4,0,43.7,32,Credit Card,1
OTT3614,Jul,34,Basic,399,5,24.5,9,23,No,Comedy,Yes,Tablet,2,0,56.7,6,Net Banking,1
OTT3615,Jan,7,Basic,599,5,58.1,3,10,Yes,Sci-Fi,No,Laptop,4,0,84.2,28,Credit Card,0
OTT3616,May,10,Basic,199,1,0.3,2,16,Yes,Sci-Fi,Yes,Laptop,5,0,52.6,36,UPI,1
OTT3617,Feb,16,Basic,599,3,28.7,5,26,Yes,Documentary,No,Laptop,4,0,58.8,43,Debit Card,1
OTT3618,Jul,19,Standard,199,3,38.9,7,1,Yes,Sci-Fi,No,Laptop,4,2,13.4,52,Net Banking,0
OTT3619,Jan,26,Standard,199,4,45.0,1,11,No,Horror,Yes,Mobile,4,0,42.5,15,UPI,0
OTT3620,Apr,34,Basic,599,3,50.9,4,25,Yes,Comedy,No,Smart TV,5,0,50.6,6,,1
OTT3621,Jun,28,Basic,199,5,23.8,8,28,Yes,Action,No,Smart TV,3,2,,0,UPI,1
OTT3622,Feb,16,Basic,399,3,25.8,4,3,Yes,Horror,Yes,Laptop,3,1,54.0,21,UPI,1
OTT3623,Feb,23,Standard,399,2,32.1,5,29,Yes,Action,No,Tablet,3,1,62.6,59,Credit Card,1
OTT3624,Jul,23,Premium,599,2,31.7,2,17,No,Comedy,No,Laptop,5,0,87.2,54,Net Banking,0
